#WFCAM_K
#photon
#WFCAM from http://svo2.cab.inta-csic.es/svo/theory/fps3/index.php?mode=browse&gname=UKIRT&gname2=WFCAM
24570.000000 0.023510
24580.000000 0.022076
24590.000000 0.020731
24600.000000 0.019560
24610.000000 0.018402
24620.000000 0.017326
24630.000000 0.016314
24640.000000 0.015335
24650.000000 0.014454
24660.000000 0.013598
24670.000000 0.012834
24680.000000 0.012127
24690.000000 0.011422
24700.000000 0.010793
24710.000000 0.010130
24720.000000 0.009555
24730.000000 0.008999
24740.000000 0.008486
24750.000000 0.008005
24760.000000 0.007566
24770.000000 0.007170
24780.000000 0.006755
24790.000000 0.006415
24800.000000 0.006056
24810.000000 0.005741
24820.000000 0.005434
24830.000000 0.005183
24840.000000 0.004891
24850.000000 0.004633
24860.000000 0.004376
24870.000000 0.004154
